amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,risk_score,merchant_category_encoded,hour_category_Morning,hour_category_Afternoon,hour_category_Evening,amount_category_Medium,amount_category_High,amount_category_Very High,age_group_Adult,age_group_Middle Age,age_group_Senior,is_fraud
37.24,19,0,0,43,2,28,5.85,0,False,False,True,False,False,False,True,False,False,0
159.43,6,0,0,35,6,29,12.25,3,False,False,False,False,True,False,True,False,False,0
69.59,3,0,0,36,1,50,4.7,1,False,False,False,True,False,False,False,True,False,0
101.97,20,0,0,55,3,18,6.75,0,False,False,True,True,False,False,False,False,False,0
140.47,3,0,0,87,5,22,8.15,4,False,False,False,True,False,False,False,False,False,0
127.53,17,0,0,37,4,57,9.15,2,False,True,False,True,False,False,False,False,True,0
141.67,17,0,0,38,2,63,6.1,1,False,True,False,True,False,False,False,False,True,0
78.49,0,0,0,74,6,32,10.3,2,False,False,False,True,False,False,True,False,False,0
155.86,10,0,0,96,1,60,1.7,2,True,False,False,False,True,False,False,False,True,0
91.14,3,0,0,64,2,66,4.8,0,False,False,False,True,False,False,False,False,True,0
182.6,14,0,0,31,3,34,7.95,2,False,True,False,False,True,False,True,False,False,0
41.27,16,0,0,30,2,52,6.5,1,False,True,False,False,False,False,False,False,True,0
872.17,3,1,0,69,1,18,5.05,4,False,False,False,False,False,True,False,False,False,0
82.68,3,0,0,70,0,63,1.5,2,False,False,False,True,False,False,False,False,True,0
226.03,0,0,0,48,1,60,4.1,1,False,False,False,False,True,False,False,False,True,0
44.44,6,0,0,44,5,45,10.3,2,False,False,False,False,False,False,False,True,False,0
85.16,18,0,0,60,2,60,5.0,2,False,True,False,True,False,False,False,False,True,0
77.23,6,0,0,73,2,39,4.35,1,False,False,False,True,False,False,False,True,False,0
101.32,8,0,0,46,0,33,2.7,0,True,False,False,True,False,False,True,False,False,0
158.59,0,0,0,73,4,24,7.35,0,False,False,False,False,True,False,False,False,False,0
220.64,7,0,0,39,2,53,6.05,1,True,False,False,False,True,False,False,False,True,0
157.46,14,0,0,47,3,20,7.15,2,False,True,False,False,True,False,False,False,False,0
324.27,8,0,0,55,5,49,9.75,1,True,False,False,False,False,True,False,True,False,0
562.16,23,0,0,98,2,59,3.1,4,False,False,True,False,False,True,False,False,True,0
275.18,2,0,0,59,3,59,6.55,3,False,False,False,False,True,False,False,False,True,0
25.69,7,0,0,57,4,22,8.15,1,True,False,False,False,False,False,False,False,False,0
33.13,17,0,0,81,1,56,2.45,3,False,True,False,False,False,False,False,False,True,0
58.35,0,0,1,29,4,49,12.55,4,False,False,False,True,False,False,False,True,False,1
35.16,19,0,0,31,3,65,7.95,2,False,False,True,False,False,False,False,False,True,0
71.92,22,0,0,26,3,21,8.2,1,False,False,True,True,False,False,False,False,False,0
640.62,18,0,0,64,1,65,3.3,3,False,True,False,False,False,True,False,False,True,0
198.78,6,0,0,42,2,56,5.9,0,False,False,False,False,True,False,False,False,True,0
7.7,4,0,0,75,0,54,1.25,4,False,False,False,False,False,False,False,False,True,0
219.77,14,0,0,86,1,33,2.2,2,False,True,False,False,True,False,True,False,False,0
113.83,22,0,0,48,3,29,7.1,2,False,False,True,True,False,False,True,False,False,0
119.84,6,0,0,51,4,68,8.45,1,False,False,False,True,False,False,False,False,True,0
118.71,11,0,0,89,2,62,3.55,0,True,False,False,True,False,False,False,False,True,0
232.85,14,0,0,27,2,29,6.65,3,False,True,False,False,True,False,True,False,False,0
250.85,2,0,0,30,1,50,5.0,2,False,False,False,False,True,False,False,True,False,0
274.01,19,0,1,42,3,37,10.4,4,False,False,True,False,True,False,False,True,False,0
82.51,20,0,0,78,4,65,7.1,4,False,False,True,True,False,False,False,False,True,0
200.19,7,0,0,73,0,55,1.35,3,True,False,False,False,True,False,False,False,True,0
175.96,2,0,0,78,0,34,1.1,3,False,False,False,False,True,False,True,False,False,0
515.37,21,0,0,60,2,42,5.0,3,False,False,True,False,False,True,False,True,False,0
298.02,18,0,0,61,1,36,3.45,0,False,True,False,False,True,False,False,True,False,0
493.1,12,1,0,64,0,47,3.8,1,True,False,False,False,False,True,False,True,False,0
350.02,21,0,0,35,4,56,9.25,2,False,False,True,False,False,True,False,False,True,0
84.21,13,0,0,90,1,56,2.0,1,False,True,False,True,False,False,False,False,True,0
27.1,13,0,0,80,3,27,5.5,4,False,True,False,False,False,False,True,False,False,0
265.3,12,0,1,55,4,65,11.25,4,True,False,False,False,True,False,False,False,True,0
97.42,8,0,0,35,1,47,4.75,4,True,False,False,True,False,False,False,True,False,0
107.79,3,0,0,38,5,18,10.6,1,False,False,False,True,False,False,False,False,False,1
135.05,21,0,0,92,1,50,1.9,4,False,False,True,True,False,False,False,True,False,0
121.08,18,0,0,58,1,27,3.6,2,False,True,False,True,False,False,True,False,False,0
258.62,14,0,0,27,2,31,6.65,3,False,True,False,False,True,False,True,False,False,0
495.15,6,0,0,96,2,32,3.2,2,False,False,False,False,False,True,True,False,False,0
175.87,3,0,0,74,3,50,5.8,3,False,False,False,False,True,False,False,True,False,0
335.52,11,0,0,33,1,18,4.85,3,True,False,False,False,False,True,False,False,False,0
31.92,10,0,0,38,1,22,4.6,0,True,False,False,False,False,False,False,False,False,0
671.5,22,0,0,59,1,56,3.55,4,False,False,True,False,False,True,False,False,True,0
24.41,12,0,0,74,3,57,5.8,2,True,False,False,False,False,False,False,False,True,0
150.83,2,0,0,85,2,33,3.75,4,False,False,False,False,True,False,True,False,False,0
31.45,13,0,0,80,4,43,7.0,4,False,True,False,False,False,False,False,True,False,0
74.07,12,0,0,55,1,67,3.75,4,True,False,False,True,False,False,False,False,True,0
17.2,21,0,0,27,1,27,5.15,0,False,False,True,False,False,False,True,False,False,0
91.31,0,0,1,33,3,33,10.85,3,False,False,False,True,False,False,True,False,False,1
158.66,5,0,1,97,1,51,4.65,1,False,False,False,False,True,False,False,False,True,0
336.65,11,0,0,33,2,51,6.35,2,True,False,False,False,False,True,False,False,True,0
14.73,17,0,0,85,2,37,3.75,1,False,True,False,False,False,False,False,True,False,0
38.17,11,0,0,42,1,69,4.4,3,True,False,False,False,False,False,False,False,True,0
106.56,2,0,0,72,2,18,4.4,2,False,False,False,True,False,False,False,False,False,0
326.37,14,0,0,43,4,23,8.85,0,False,True,False,False,False,True,False,False,False,0
90.12,9,0,0,45,3,41,7.25,4,True,False,False,True,False,False,False,True,False,0
15.35,7,0,1,25,2,37,9.75,4,True,False,False,False,False,False,False,True,False,0
86.03,8,0,0,91,3,64,4.95,0,True,False,False,True,False,False,False,False,True,0
87.87,17,0,0,40,1,56,4.5,2,False,True,False,True,False,False,False,False,True,0
544.51,6,0,0,53,3,19,6.85,1,False,False,False,False,False,True,False,False,False,0
240.32,11,0,0,41,1,52,4.45,0,True,False,False,False,True,False,False,False,True,0
254.45,5,0,0,93,2,42,3.35,4,False,False,False,False,True,False,False,True,False,0
273.06,1,0,0,83,2,38,3.85,3,False,False,False,False,True,False,False,True,False,0
4.37,19,0,0,83,4,49,6.85,3,False,False,True,False,False,False,False,True,False,0
217.37,20,1,1,30,2,55,11.5,4,False,False,True,False,True,False,False,False,True,1
195.23,10,0,0,81,0,28,0.95,0,True,False,False,False,True,False,True,False,False,0
191.03,9,0,1,57,3,37,9.65,0,True,False,False,False,True,False,False,True,False,0
58.32,1,0,1,66,3,22,9.2,3,False,False,False,True,False,False,False,False,False,0
28.1,3,0,0,28,2,52,6.6,2,False,False,False,False,False,False,False,False,True,0
269.94,18,0,0,97,2,36,3.15,0,False,True,False,False,True,False,False,True,False,0
9.79,13,0,0,61,2,32,4.95,0,False,True,False,False,False,False,True,False,False,0
76.21,6,0,0,41,1,25,4.45,3,False,False,False,True,False,False,False,False,False,0
465.39,0,0,0,64,0,29,1.8,2,False,False,False,False,False,True,True,False,False,0
48.47,4,0,0,58,4,55,8.1,2,False,False,False,False,False,False,False,False,True,0
55.76,4,1,0,76,1,51,4.7,1,False,False,False,True,False,False,False,False,True,0
56.44,9,0,0,97,3,42,4.65,0,True,False,False,True,False,False,False,True,False,0
8.78,9,0,0,46,1,33,4.2,0,True,False,False,False,False,False,True,False,False,0
24.49,17,1,0,96,5,53,9.7,3,False,True,False,False,False,False,False,False,True,0
193.61,17,1,0,77,2,20,6.15,4,False,True,False,False,True,False,False,False,False,0
51.37,6,0,0,49,0,27,2.55,2,False,False,False,True,False,False,True,False,False,0
487.66,7,0,0,89,3,58,5.05,1,True,False,False,False,False,True,False,False,True,0
152.71,0,0,0,94,4,40,6.3,4,False,False,False,False,True,False,False,True,False,0
42.59,2,0,1,46,2,25,8.7,2,False,False,False,False,False,False,False,False,False,0
169.59,17,0,1,33,1,43,7.85,4,False,True,False,False,True,False,False,True,False,0
132.63,0,1,0,91,1,43,3.95,2,False,False,False,True,False,False,False,True,False,0
316.41,4,0,1,81,3,29,8.45,2,False,False,False,False,False,True,True,False,False,0
32.33,23,0,0,48,3,42,7.1,4,False,False,True,False,False,False,False,True,False,0
175.83,18,0,0,79,2,20,4.05,1,False,True,False,False,True,False,False,False,False,0
79.72,0,0,0,38,0,44,3.1,2,False,False,False,True,False,False,False,True,False,0
103.15,20,1,0,68,5,49,11.1,3,False,False,True,True,False,False,False,True,False,0
303.67,16,0,0,45,2,33,5.75,3,False,True,False,False,False,True,True,False,False,0
518.16,20,0,0,30,2,19,6.5,1,False,False,True,False,False,True,False,False,False,0
68.69,8,0,0,28,0,38,3.6,1,True,False,False,True,False,False,False,True,False,0
31.46,18,1,0,84,2,21,5.8,1,False,True,False,False,False,False,False,False,False,0
117.9,13,0,0,74,2,61,4.3,0,False,True,False,True,False,False,False,False,True,0
364.49,13,0,0,93,2,29,3.35,2,False,True,False,False,False,True,True,False,False,0
403.93,12,0,0,45,1,18,4.25,0,True,False,False,False,False,True,False,False,False,0
116.04,17,0,0,62,4,31,7.9,1,False,True,False,True,False,False,True,False,False,0
444.6,11,0,0,50,2,67,5.5,0,True,False,False,False,False,True,False,False,True,0
119.03,12,0,0,92,3,56,4.9,1,True,False,False,True,False,False,False,False,True,0
436.61,20,0,0,44,1,59,4.3,3,False,False,True,False,False,True,False,False,True,0
78.77,13,0,0,33,1,19,4.85,3,False,True,False,True,False,False,False,False,False,0
23.68,21,0,0,41,1,48,4.45,1,False,False,True,False,False,False,False,True,False,0
1209.52,3,0,0,68,3,51,6.1,0,False,False,False,False,False,True,False,False,True,0
230.6,7,1,0,88,2,42,5.6,4,True,False,False,False,True,False,False,True,False,0
10.58,12,0,0,35,1,30,4.75,1,True,False,False,False,False,False,True,False,False,0
226.15,21,1,0,34,0,43,5.3,1,False,False,True,False,True,False,False,True,False,0
138.38,22,0,0,94,2,23,3.3,3,False,False,True,True,False,False,False,False,False,0
63.0,15,0,1,64,2,31,7.8,0,False,True,False,True,False,False,True,False,False,0
211.78,17,0,0,47,2,41,5.65,4,False,True,False,False,True,False,False,True,False,0
97.54,6,0,0,47,1,51,4.15,1,False,False,False,True,False,False,False,False,True,0
94.87,12,0,0,71,2,61,4.45,4,True,False,False,True,False,False,False,False,True,0
204.88,12,0,0,89,1,19,2.05,1,True,False,False,False,True,False,False,False,False,0
482.54,21,0,0,56,3,56,6.7,2,False,False,True,False,False,True,False,False,True,0
135.86,0,0,1,81,3,24,8.45,2,False,False,False,True,False,False,False,False,False,0
43.47,19,0,0,80,0,62,1.0,2,False,False,True,False,False,False,False,False,True,0
25.14,23,0,0,38,2,24,6.1,2,False,False,True,False,False,False,False,False,False,0
305.81,2,0,0,69,0,19,1.55,1,False,False,False,False,False,True,False,False,False,0
44.17,16,0,0,78,3,49,5.6,0,False,True,False,False,False,False,False,True,False,0
7.21,22,0,0,79,1,61,2.55,1,False,False,True,False,False,False,False,False,True,0
24.47,17,0,0,56,2,56,5.2,4,False,True,False,False,False,False,False,False,True,0
477.14,21,0,0,70,2,25,4.5,4,False,False,True,False,False,True,False,False,False,0
111.1,7,0,1,46,2,67,8.7,4,True,False,False,True,False,False,False,False,True,0
187.85,22,0,0,28,2,45,6.6,4,False,False,True,False,True,False,False,True,False,0
48.82,9,0,0,96,3,35,4.7,3,True,False,False,False,False,False,True,False,False,0
348.45,8,0,0,75,1,35,2.75,4,True,False,False,False,False,True,True,False,False,0
24.23,7,0,0,66,1,30,3.2,0,True,False,False,False,False,False,True,False,False,0
163.64,12,1,0,90,3,21,7.0,0,True,False,False,False,True,False,False,False,False,0
289.75,21,0,0,41,2,22,5.95,3,False,False,True,False,True,False,False,False,False,0
36.0,8,0,0,81,1,29,2.45,2,True,False,False,False,False,False,True,False,False,0
129.83,18,1,0,74,2,57,6.3,1,False,True,False,True,False,False,False,False,True,0
14.97,19,0,0,61,1,46,3.45,0,False,False,True,False,False,False,False,True,False,0
56.6,13,0,0,45,2,28,5.75,2,False,True,False,True,False,False,True,False,False,0
112.79,7,0,0,97,1,39,1.65,0,True,False,False,True,False,False,False,True,False,0
240.09,7,0,0,35,2,65,6.25,1,True,False,False,False,True,False,False,False,True,0
251.32,17,0,0,48,1,38,4.1,3,False,True,False,False,True,False,False,True,False,0
105.11,23,1,1,84,3,47,10.3,2,False,False,True,True,False,False,False,True,False,0
157.32,16,0,0,63,2,21,4.85,3,False,True,False,False,True,False,False,False,False,0
301.23,12,0,0,49,1,59,4.05,0,True,False,False,False,False,True,False,False,True,0
29.38,19,0,0,86,1,66,2.2,0,False,False,True,False,False,False,False,False,True,0
361.83,5,0,0,56,2,39,5.2,4,False,False,False,False,False,True,False,True,False,0
21.06,0,0,0,42,4,27,8.9,2,False,False,False,False,False,False,True,False,False,0
144.2,23,0,0,59,1,19,3.55,3,False,False,True,True,False,False,False,False,False,0
322.04,11,0,0,84,5,68,8.3,0,True,False,False,False,False,True,False,False,True,0
53.51,15,0,1,26,4,59,12.7,1,False,True,False,True,False,False,False,False,True,0
500.41,22,0,0,95,2,34,3.25,3,False,False,True,False,False,True,True,False,False,0
66.89,2,0,0,77,1,31,2.65,3,False,False,False,True,False,False,True,False,False,0
259.54,5,0,0,97,2,52,3.15,3,False,False,False,False,True,False,False,False,True,0
304.54,8,0,0,87,1,50,2.15,1,True,False,False,False,False,True,False,True,False,0
34.31,2,0,0,99,2,50,3.05,4,False,False,False,False,False,False,False,True,False,0
88.87,11,0,0,89,3,26,5.05,4,True,False,False,True,False,False,True,False,False,0
50.79,5,0,0,82,0,54,0.9,3,False,False,False,True,False,False,False,False,True,0
94.18,15,0,0,80,1,42,2.5,1,False,True,False,True,False,False,False,True,False,0
39.74,21,0,0,34,3,27,7.8,2,False,False,True,False,False,False,True,False,False,0
111.79,12,0,0,29,2,35,6.55,2,True,False,False,True,False,False,True,False,False,0
16.33,14,0,0,40,4,67,9.0,3,False,True,False,False,False,False,False,False,True,0
71.61,5,1,0,63,1,34,5.35,2,False,False,False,True,False,False,True,False,False,0
194.29,4,0,0,46,1,21,4.2,1,False,False,False,False,True,False,False,False,False,0
320.63,13,0,0,69,2,63,4.55,4,False,True,False,False,False,True,False,False,True,0
118.41,1,0,0,77,4,59,7.15,4,False,False,False,True,False,False,False,False,True,0
177.14,17,0,0,74,5,65,8.8,1,False,True,False,False,True,False,False,False,True,0
74.96,23,0,0,97,2,32,3.15,2,False,False,True,True,False,False,True,False,False,0
332.74,18,0,0,60,0,67,2.0,4,False,True,False,False,False,True,False,False,True,0
209.63,21,0,0,47,1,49,4.15,2,False,False,True,False,True,False,False,True,False,0
317.59,12,0,0,92,2,28,3.4,1,True,False,False,False,False,True,True,False,False,0
82.36,3,0,1,59,0,33,5.05,4,False,False,False,True,False,False,True,False,False,0
101.94,16,0,0,60,2,63,5.0,2,False,True,False,True,False,False,False,False,True,0
140.01,17,0,0,95,0,27,0.25,4,False,True,False,True,False,False,True,False,False,0
93.1,23,0,0,26,1,56,5.2,0,False,False,True,True,False,False,False,False,True,0
211.81,17,0,0,32,2,37,6.4,3,False,True,False,False,True,False,False,True,False,0
51.76,12,0,0,30,1,67,5.0,1,True,False,False,True,False,False,False,False,True,0
231.71,22,0,0,57,1,59,3.65,3,False,False,True,False,True,False,False,False,True,0
509.33,14,0,0,53,3,56,6.85,3,False,True,False,False,False,True,False,False,True,0
186.78,16,0,0,28,1,24,5.1,4,False,True,False,False,True,False,False,False,False,0
372.32,10,0,0,51,3,47,6.95,4,True,False,False,False,False,True,False,True,False,0
165.36,17,0,0,50,1,69,4.0,1,False,True,False,False,True,False,False,False,True,0
51.45,19,0,0,39,1,27,4.55,2,False,False,True,True,False,False,True,False,False,0
6.14,1,0,0,49,0,65,2.55,4,False,False,False,False,False,False,False,False,True,0
252.41,6,0,0,25,2,56,6.75,3,False,False,False,False,True,False,False,False,True,0
135.88,23,0,0,61,0,28,1.95,0,False,False,True,True,False,False,True,False,False,0
14.42,23,0,0,37,3,47,7.65,0,False,False,True,False,False,False,False,True,False,0
109.92,1,0,0,43,0,42,2.85,3,False,False,False,True,False,False,False,True,False,0
57.05,2,0,0,29,0,58,3.55,0,False,False,False,True,False,False,False,False,True,0
45.21,13,0,0,40,2,40,6.0,3,False,True,False,False,False,False,False,True,False,0
15.96,16,0,0,30,1,39,5.0,2,False,True,False,False,False,False,False,True,False,0
1001.1,0,0,0,64,4,32,7.8,3,False,False,False,False,False,True,True,False,False,0
35.38,19,0,0,89,1,18,2.05,1,False,False,True,False,False,False,False,False,False,0
32.92,2,0,0,57,4,40,8.15,0,False,False,False,False,False,False,False,True,False,0
313.87,21,0,0,75,1,68,2.75,1,False,False,True,False,False,True,False,False,True,0
32.26,2,0,0,50,2,41,5.5,4,False,False,False,False,False,False,False,True,False,0
594.52,23,0,0,68,0,54,1.6,4,False,False,True,False,False,True,False,False,True,0
197.64,13,0,0,39,1,48,4.55,1,False,True,False,False,True,False,False,True,False,0
123.15,8,0,0,75,1,67,2.75,4,True,False,False,True,False,False,False,False,True,0
68.6,5,0,0,74,1,54,2.8,1,False,False,False,True,False,False,False,False,True,0
26.81,8,0,0,96,7,25,10.7,2,True,False,False,False,False,False,False,False,False,0
389.08,17,0,0,81,4,67,6.95,0,False,True,False,False,False,True,False,False,True,0
145.8,15,0,0,85,2,33,3.75,1,False,True,False,True,False,False,True,False,False,0
11.43,8,0,0,29,4,44,9.55,0,True,False,False,False,False,False,False,True,False,0
182.24,13,0,0,39,4,28,9.05,1,False,True,False,False,True,False,True,False,False,0
355.2,19,0,0,35,2,40,6.25,2,False,False,True,False,False,True,False,True,False,0
